(10, 11) (12, 13) (15, 16) (11, 13)
(10, 11) (12, 13) (11, 23) (22, 26)
(10, 11) (12, 13) (11, 23) (5, 36)
(10, 11) (12, 13) (11, 23) (13, 32)
(10, 11) (12, 13) (11, 23) (5, 38)
(10, 11) (12, 13) (11, 23) (13, 34)
(10, 11) (12, 13) (11, 23) (7, 40)
(10, 11) (12, 13) (11, 23) (19, 30)
(10, 11) (12, 13) (11, 23) (4, 44)
(10, 11) (12, 13) (11, 23) (3, 45)
(10, 11) (12, 13) (11, 23) (3, 45)
(10, 11) (12, 13) (11, 23) (24, 26)
(10, 11) (12, 13) (11, 23) (20, 30)
(10, 11) (12, 13) (11, 23) (5, 48)
(10, 11) (12, 13) (11, 23) (16, 37)
(10, 11) (12, 13) (11, 23) (12, 43)
(10, 11) (12, 13) (11, 23) (16, 41)
(10, 11) (12, 13) (11, 23) (15, 44)
(10, 11) (12, 13) (11, 23) (19, 39)
(10, 11) (12, 13) (11, 23) (17, 45)
(10, 11) (12, 13) (11, 23) (20, 43)
(10, 11) (12, 13) (11, 23) (19, 47)
(10, 11) (12, 13) (11, 23) (21, 40)
(10, 11) (12, 13) (11, 23) (22, 42)
(10, 11) (12, 13) (11, 23) (26, 44)
(10, 11) (12, 13) (11, 23) (26, 36)
(10, 11) (12, 13) (11, 23) (28, 44)
(10, 11) (12, 13) (11, 23) (29, 49)
(10, 11) (12, 13) (11, 23) (29, 48)
(10, 11) (12, 13) (11, 23) (27, 35)
(10, 11) (12, 13) (11, 23) (31, 41)
(10, 11) (12, 13) (11, 23) (35, 45)
(10, 11) (12, 13) (11, 23) (35, 38)
(10, 11) (12, 13) (11, 23) (36, 37)
(10, 11) (12, 13) (11, 23) (38, 36)
(10, 11) (12, 13) (11, 23) (50, 46)
(10, 11) (12, 13) (11, 23) (50, 46)
(10, 11) (12, 13) (11, 23) (47, 41)
(10, 11) (12, 13) (11, 23) (37, 33)
(10, 11) (12, 13) (11, 23) (42, 36)
(10, 11) (12, 13) (11, 23) (38, 32)
(10, 11) (12, 13) (11, 23) (44, 33)
(10, 11) (12, 13) (11, 23) (45, 33)
(10, 11) (12, 13) (11, 23) (38, 29)
(10, 11) (12, 13) (11, 23) (37, 28)
(10, 11) (12, 13) (11, 23) (50, 29)
(10, 11) (12, 13) (11, 23) (34, 26)
(10, 11) (12, 13) (11, 23) (34, 25)
(10, 11) (12, 13) (11, 23) (35, 25)
(10, 11) (12, 13) (11, 23) (48, 22)
(10, 11) (12, 13) (11, 23) (31, 24)
(10, 11) (12, 13) (11, 23) (44, 20)
(10, 11) (12, 13) (11, 23) (42, 20)
(10, 11) (12, 13) (11, 23) (36, 19)
(10, 11) (12, 13) (11, 23) (45, 13)
(10, 11) (12, 13) (11, 23) (34, 19)
(10, 11) (12, 13) (11, 23) (50, 8)
(10, 11) (12, 13) (11, 23) (47, 6)
(10, 11) (12, 13) (11, 23) (33, 18)
(10, 11) (12, 13) (11, 23) (43, 6)
(10, 11) (12, 13) (11, 23) (37, 12)
(10, 11) (12, 13) (11, 23) (38, 9)
(10, 11) (12, 13) (11, 23) (42, 4)
(10, 11) (12, 13) (11, 23) (33, 15)
(10, 11) (12, 13) (11, 23) (34, 11)
(10, 11) (12, 13) (11, 23) (33, 12)
(10, 11) (12, 13) (11, 23) (35, 3)
(10, 11) (12, 13) (11, 23) (33, 3)
(10, 11) (12, 13) (11, 23) (30, 7)
(10, 11) (12, 13) (11, 23) (29, 2)
(10, 11) (12, 13) (11, 23) (27, 3)
(10, 11) (12, 13) (11, 23) (27, 2)
(10, 11) (12, 13) (11, 23) (25, 6)
(10, 11) (12, 13) (11, 23) (25, 6)
(10, 11) (12, 13) (11, 23) (23, 12)
(10, 11) (12, 13) (11, 23) (24, 20)
(10, 11) (12, 13) (11, 23) (21, 10)
(10, 11) (12, 13) (11, 23) (19, 4)
(10, 11) (12, 13) (11, 23) (24, 22)
(10, 11) (12, 13) (11, 23) (13, 7)
(10, 11) (12, 13) (11, 23) (19, 16)
(10, 11) (12, 13) (11, 23) (15, 12)
(10, 11) (12, 13) (11, 23) (8, 3)
(10, 11) (12, 13) (11, 23) (5, 0)
(10, 11) (12, 13) (11, 23) (4, 2)
(10, 11) (12, 13) (11, 23) (10, 9)
(10, 11) (12, 13) (6, 24) (22, 25)
(10, 11) (12, 13) (6, 24) (2, 27)
(10, 11) (12, 13) (6, 24) (11, 27)
(10, 11) (12, 13) (6, 24) (22, 26)
(10, 11) (12, 13) (6, 24) (5, 36)
(10, 11) (12, 13) (6, 24) (13, 32)
(10, 11) (12, 13) (6, 24) (5, 38)
(10, 11) (12, 13) (6, 24) (13, 34)
(10, 11) (12, 13) (6, 24) (7, 40)
(10, 11) (12, 13) (6, 24) (19, 30)
(10, 11) (12, 13) (6, 24) (4, 44)
(10, 11) (12, 13) (6, 24) (3, 45)
(10, 11) (12, 13) (6, 24) (3, 45)
(10, 11) (12, 13) (6, 24) (24, 26)
(10, 11) (12, 13) (6, 24) (20, 30)
(10, 11) (12, 13) (6, 24) (5, 48)
(10, 11) (12, 13) (6, 24) (16, 37)
(10, 11) (12, 13) (6, 24) (12, 43)
(10, 11) (12, 13) (6, 24) (16, 41)
(10, 11) (12, 13) (6, 24) (15, 44)
(10, 11) (12, 13) (6, 24) (19, 39)
(10, 11) (12, 13) (6, 24) (17, 45)
(10, 11) (12, 13) (6, 24) (20, 43)
(10, 11) (12, 13) (6, 24) (19, 47)
(10, 11) (12, 13) (6, 24) (21, 40)
(10, 11) (12, 13) (6, 24) (22, 42)
(10, 11) (12, 13) (6, 24) (26, 44)
(10, 11) (12, 13) (6, 24) (26, 36)
(10, 11) (12, 13) (6, 24) (28, 44)
(10, 11) (12, 13) (6, 24) (29, 49)
(10, 11) (12, 13) (6, 24) (29, 48)
(10, 11) (12, 13) (6, 24) (27, 35)
(10, 11) (12, 13) (6, 24) (31, 41)
(10, 11) (12, 13) (6, 24) (35, 45)
(10, 11) (12, 13) (6, 24) (35, 38)
(10, 11) (12, 13) (6, 24) (36, 37)
(10, 11) (12, 13) (6, 24) (38, 36)
(10, 11) (12, 13) (6, 24) (50, 46)
(10, 11) (12, 13) (6, 24) (50, 46)
(10, 11) (12, 13) (6, 24) (47, 41)
(10, 11) (12, 13) (6, 24) (37, 33)
(10, 11) (12, 13) (6, 24) (42, 36)
(10, 11) (12, 13) (6, 24) (38, 32)
(10, 11) (12, 13) (6, 24) (44, 33)
(10, 11) (12, 13) (6, 24) (45, 33)
(10, 11) (12, 13) (6, 24) (38, 29)
(10, 11) (12, 13) (6, 24) (37, 28)
(10, 11) (12, 13) (6, 24) (50, 29)
(10, 11) (12, 13) (6, 24) (34, 26)
(10, 11) (12, 13) (6, 24) (34, 25)
(10, 11) (12, 13) (6, 24) (35, 25)
(10, 11) (12, 13) (6, 24) (48, 22)
(10, 11) (12, 13) (6, 24) (31, 24)
(10, 11) (12, 13) (6, 24) (44, 20)
(10, 11) (12, 13) (6, 24) (42, 20)
(10, 11) (12, 13) (6, 24) (36, 19)
(10, 11) (12, 13) (6, 24) (45, 13)
(10, 11) (12, 13) (6, 24) (34, 19)
(10, 11) (12, 13) (6, 24) (50, 8)
(10, 11) (12, 13) (6, 24) (47, 6)
(10, 11) (12, 13) (6, 24) (33, 18)
(10, 11) (12, 13) (6, 24) (43, 6)
(10, 11) (12, 13) (6, 24) (37, 12)
(10, 11) (12, 13) (6, 24) (38, 9)
(10, 11) (12, 13) (6, 24) (42, 4)
(10, 11) (12, 13) (6, 24) (33, 15)
(10, 11) (12, 13) (6, 24) (34, 11)
(10, 11) (12, 13) (6, 24) (33, 12)
(10, 11) (12, 13) (6, 24) (35, 3)
(10, 11) (12, 13) (6, 24) (33, 3)
(10, 11) (12, 13) (6, 24) (30, 7)
(10, 11) (12, 13) (6, 24) (29, 2)
(10, 11) (12, 13) (6, 24) (27, 3)
(10, 11) (12, 13) (6, 24) (27, 2)
(10, 11) (12, 13) (6, 24) (25, 6)
(10, 11) (12, 13) (6, 24) (25, 6)
(10, 11) (12, 13) (6, 24) (23, 12)
(10, 11) (12, 13) (6, 24) (24, 20)
(10, 11) (12, 13) (6, 24) (21, 10)
(10, 11) (12, 13) (6, 24) (19, 4)
(10, 11) (12, 13) (6, 24) (24, 22)
(10, 11) (12, 13) (6, 24) (13, 7)
(10, 11) (12, 13) (6, 24) (19, 16)
(10, 11) (12, 13) (6, 24) (15, 12)
(10, 11) (12, 13) (6, 24) (8, 3)
(10, 11) (12, 13) (6, 24) (5, 0)
(10, 11) (12, 13) (6, 24) (4, 2)
(10, 11) (12, 13) (6, 24) (10, 9)
(10, 11) (12, 13) (22, 25) (2, 27)
(10, 11) (12, 13) (22, 25) (11, 27)
(10, 11) (12, 13) (22, 25) (22, 26)
(10, 11) (12, 13) (22, 25) (5, 36)
(10, 11) (12, 13) (22, 25) (13, 32)
(10, 11) (12, 13) (22, 25) (5, 38)
(10, 11) (12, 13) (22, 25) (13, 34)
(10, 11) (12, 13) (22, 25) (7, 40)
(10, 11) (12, 13) (22, 25) (19, 30)
(10, 11) (12, 13) (22, 25) (4, 44)
(10, 11) (12, 13) (22, 25) (3, 45)
(10, 11) (12, 13) (22, 25) (3, 45)
(10, 11) (12, 13) (22, 25) (24, 26)
(10, 11) (12, 13) (22, 25) (20, 30)
(10, 11) (12, 13) (22, 25) (5, 48)
(10, 11) (12, 13) (22, 25) (16, 37)
(10, 11) (12, 13) (22, 25) (12, 43)
(10, 11) (12, 13) (22, 25) (16, 41)
(10, 11) (12, 13) (22, 25) (15, 44)
(10, 11) (12, 13) (22, 25) (19, 39)
(10, 11) (12, 13) (22, 25) (17, 45)
(10, 11) (12, 13) (22, 25) (20, 43)
(10, 11) (12, 13) (22, 25) (19, 47)
(10, 11) (12, 13) (22, 25) (21, 40)
(10, 11) (12, 13) (22, 25) (22, 42)
(10, 11) (12, 13) (22, 25) (26, 44)
(10, 11) (12, 13) (22, 25) (26, 36)
(10, 11) (12, 13) (22, 25) (28, 44)
(10, 11) (12, 13) (22, 25) (29, 49)
(10, 11) (12, 13) (22, 25) (29, 48)
(10, 11) (12, 13) (22, 25) (27, 35)
(10, 11) (12, 13) (22, 25) (31, 41)
(10, 11) (12, 13) (22, 25) (35, 45)
(10, 11) (12, 13) (22, 25) (35, 38)
(10, 11) (12, 13) (22, 25) (36, 37)
(10, 11) (12, 13) (22, 25) (38, 36)
(10, 11) (12, 13) (22, 25) (50, 46)
(10, 11) (12, 13) (22, 25) (50, 46)
(10, 11) (12, 13) (22, 25) (47, 41)
(10, 11) (12, 13) (22, 25) (37, 33)
(10, 11) (12, 13) (22, 25) (42, 36)
(10, 11) (12, 13) (22, 25) (38, 32)
(10, 11) (12, 13) (22, 25) (44, 33)
(10, 11) (12, 13) (22, 25) (45, 33)
(10, 11) (12, 13) (22, 25) (38, 29)
(10, 11) (12, 13) (22, 25) (37, 28)
(10, 11) (12, 13) (22, 25) (50, 29)
(10, 11) (12, 13) (22, 25) (34, 26)
(10, 11) (12, 13) (22, 25) (34, 25)
(10, 11) (12, 13) (22, 25) (35, 25)
(10, 11) (12, 13) (22, 25) (48, 22)
(10, 11) (12, 13) (22, 25) (31, 24)
(10, 11) (12, 13) (22, 25) (44, 20)
(10, 11) (12, 13) (22, 25) (42, 20)
(10, 11) (12, 13) (22, 25) (36, 19)
(10, 11) (12, 13) (22, 25) (45, 13)
(10, 11) (12, 13) (22, 25) (34, 19)
(10, 11) (12, 13) (22, 25) (50, 8)
(10, 11) (12, 13) (22, 25) (47, 6)
(10, 11) (12, 13) (22, 25) (33, 18)
(10, 11) (12, 13) (22, 25) (43, 6)
(10, 11) (12, 13) (22, 25) (37, 12)
(10, 11) (12, 13) (22, 25) (38, 9)
(10, 11) (12, 13) (22, 25) (42, 4)
(10, 11) (12, 13) (22, 25) (33, 15)
(10, 11) (12, 13) (22, 25) (34, 11)
(10, 11) (12, 13) (22, 25) (33, 12)
(10, 11) (12, 13) (22, 25) (35, 3)
(10, 11) (12, 13) (22, 25) (33, 3)
(10, 11) (12, 13) (22, 25) (30, 7)
(10, 11) (12, 13) (22, 25) (29, 2)
(10, 11) (12, 13) (22, 25) (27, 3)
(10, 11) (12, 13) (22, 25) (27, 2)
(10, 11) (12, 13) (22, 25) (25, 6)
(10, 11) (12, 13) (22, 25) (25, 6)
(10, 11) (12, 13) (22, 25) (23, 12)
(10, 11) (12, 13) (22, 25) (24, 20)
(10, 11) (12, 13) (22, 25) (21, 10)
(10, 11) (12, 13) (22, 25) (19, 4)
(10, 11) (12, 13) (22, 25) (24, 22)
(10, 11) (12, 13) (22, 25) (13, 7)
(10, 11) (12, 13) (22, 25) (19, 16)
(10, 11) (12, 13) (22, 25) (15, 12)
(10, 11) (12, 13) (22, 25) (8, 3)
(10, 11) (12, 13) (22, 25) (5, 0)
(10, 11) (12, 13) (22, 25) (4, 2)
(10, 11) (12, 13) (22, 25) (10, 9)
(10, 11) (12, 13) (2, 27) (11, 27)
(10, 11) (12, 13) (2, 27) (22, 26)
(10, 11) (12, 13) (2, 27) (5, 36)
(10, 11) (12, 13) (2, 27) (13, 32)
(10, 11) (12, 13) (2, 27) (5, 38)
(10, 11) (12, 13) (2, 27) (13, 34)
(10, 11) (12, 13) (2, 27) (7, 40)
(10, 11) (12, 13) (2, 27) (19, 30)
(10, 11) (12, 13) (2, 27) (4, 44)
(10, 11) (12, 13) (2, 27) (3, 45)
(10, 11) (12, 13) (2, 27) (3, 45)
(10, 11) (12, 13) (2, 27) (24, 26)
(10, 11) (12, 13) (2, 27) (20, 30)
(10, 11) (12, 13) (2, 27) (5, 48)
(10, 11) (12, 13) (2, 27) (16, 37)
(10, 11) (12, 13) (2, 27) (12, 43)
(10, 11) (12, 13) (2, 27) (16, 41)
(10, 11) (12, 13) (2, 27) (15, 44)
(10, 11) (12, 13) (2, 27) (19, 39)
(10, 11) (12, 13) (2, 27) (17, 45)
(10, 11) (12, 13) (2, 27) (20, 43)
(10, 11) (12, 13) (2, 27) (19, 47)
(10, 11) (12, 13) (2, 27) (21, 40)
(10, 11) (12, 13) (2, 27) (22, 42)
(10, 11) (12, 13) (2, 27) (26, 44)
(10, 11) (12, 13) (2, 27) (26, 36)
(10, 11) (12, 13) (2, 27) (28, 44)
(10, 11) (12, 13) (2, 27) (29, 49)
(10, 11) (12, 13) (2, 27) (29, 48)
(10, 11) (12, 13) (2, 27) (27, 35)
(10, 11) (12, 13) (2, 27) (31, 41)
(10, 11) (12, 13) (2, 27) (35, 45)
(10, 11) (12, 13) (2, 27) (35, 38)
(10, 11) (12, 13) (2, 27) (36, 37)
(10, 11) (12, 13) (2, 27) (38, 36)
(10, 11) (12, 13) (2, 27) (50, 46)
(10, 11) (12, 13) (2, 27) (50, 46)
(10, 11) (12, 13) (2, 27) (47, 41)
(10, 11) (12, 13) (2, 27) (37, 33)
(10, 11) (12, 13) (2, 27) (42, 36)
(10, 11) (12, 13) (2, 27) (38, 32)
(10, 11) (12, 13) (2, 27) (44, 33)
(10, 11) (12, 13) (2, 27) (45, 33)
(10, 11) (12, 13) (2, 27) (38, 29)
(10, 11) (12, 13) (2, 27) (37, 28)
(10, 11) (12, 13) (2, 27) (50, 29)
(10, 11) (12, 13) (2, 27) (34, 26)
(10, 11) (12, 13) (2, 27) (34, 25)
(10, 11) (12, 13) (2, 27) (35, 25)
(10, 11) (12, 13) (2, 27) (48, 22)
(10, 11) (12, 13) (2, 27) (31, 24)
(10, 11) (12, 13) (2, 27) (44, 20)
(10, 11) (12, 13) (2, 27) (42, 20)
(10, 11) (12, 13) (2, 27) (36, 19)
(10, 11) (12, 13) (2, 27) (45, 13)
(10, 11) (12, 13) (2, 27) (34, 19)
(10, 11) (12, 13) (2, 27) (50, 8)
(10, 11) (12, 13) (2, 27) (47, 6)
(10, 11) (12, 13) (2, 27) (33, 18)
(10, 11) (12, 13) (2, 27) (43, 6)
(10, 11) (12, 13) (2, 27) (37, 12)
(10, 11) (12, 13) (2, 27) (38, 9)
(10, 11) (12, 13) (2, 27) (42, 4)
(10, 11) (12, 13) (2, 27) (33, 15)
(10, 11) (12, 13) (2, 27) (34, 11)
(10, 11) (12, 13) (2, 27) (33, 12)
(10, 11) (12, 13) (2, 27) (35, 3)
(10, 11) (12, 13) (2, 27) (33, 3)
(10, 11) (12, 13) (2, 27) (30, 7)
(10, 11) (12, 13) (2, 27) (29, 2)
(10, 11) (12, 13) (2, 27) (27, 3)
(10, 11) (12, 13) (2, 27) (27, 2)
(10, 11) (12, 13) (2, 27) (25, 6)
(10, 11) (12, 13) (2, 27) (25, 6)
(10, 11) (12, 13) (2, 27) (23, 12)
(10, 11) (12, 13) (2, 27) (24, 20)
(10, 11) (12, 13) (2, 27) (21, 10)
(10, 11) (12, 13) (2, 27) (19, 4)
(10, 11) (12, 13) (2, 27) (24, 22)
(10, 11) (12, 13) (2, 27) (13, 7)
(10, 11) (12, 13) (2, 27) (19, 16)
(10, 11) (12, 13) (2, 27) (15, 12)
(10, 11) (12, 13) (2, 27) (8, 3)
(10, 11) (12, 13) (2, 27) (5, 0)
(10, 11) (12, 13) (2, 27) (4, 2)
(10, 11) (12, 13) (2, 27) (10, 9)
(10, 11) (12, 13) (11, 27) (22, 26)
(10, 11) (12, 13) (11, 27) (5, 36)
(10, 11) (12, 13) (11, 27) (13, 32)
(10, 11) (12, 13) (11, 27) (5, 38)
(10, 11) (12, 13) (11, 27) (13, 34)
(10, 11) (12, 13) (11, 27) (7, 40)
(10, 11) (12, 13) (11, 27) (19, 30)
(10, 11) (12, 13) (11, 27) (4, 44)
(10, 11) (12, 13) (11, 27) (3, 45)
(10, 11) (12, 13) (11, 27) (3, 45)
(10, 11) (12, 13) (11, 27) (24, 26)
(10, 11) (12, 13) (11, 27) (20, 30)
(10, 11) (12, 13) (11, 27) (5, 48)
(10, 11) (12, 13) (11, 27) (16, 37)
(10, 11) (12, 13) (11, 27) (12, 43)
(10, 11) (12, 13) (11, 27) (16, 41)
(10, 11) (12, 13) (11, 27) (15, 44)
(10, 11) (12, 13) (11, 27) (19, 39)
(10, 11) (12, 13) (11, 27) (17, 45)
(10, 11) (12, 13) (11, 27) (20, 43)
(10, 11) (12, 13) (11, 27) (19, 47)
(10, 11) (12, 13) (11, 27) (21, 40)
(10, 11) (12, 13) (11, 27) (22, 42)
(10, 11) (12, 13) (11, 27) (26, 44)
(10, 11) (12, 13) (11, 27) (26, 36)
(10, 11) (12, 13) (11, 27) (28, 44)
(10, 11) (12, 13) (11, 27) (29, 49)
(10, 11) (12, 13) (11, 27) (29, 48)
(10, 11) (12, 13) (11, 27) (27, 35)
(10, 11) (12, 13) (11, 27) (31, 41)
(10, 11) (12, 13) (11, 27) (35, 45)
(10, 11) (12, 13) (11, 27) (35, 38)
(10, 11) (12, 13) (11, 27) (36, 37)
(10, 11) (12, 13) (11, 27) (38, 36)
(10, 11) (12, 13) (11, 27) (50, 46)
(10, 11) (12, 13) (11, 27) (50, 46)
(10, 11) (12, 13) (11, 27) (47, 41)
(10, 11) (12, 13) (11, 27) (37, 33)
(10, 11) (12, 13) (11, 27) (42, 36)
(10, 11) (12, 13) (11, 27) (38, 32)
(10, 11) (12, 13) (11, 27) (44, 33)
(10, 11) (12, 13) (11, 27) (45, 33)
(10, 11) (12, 13) (11, 27) (38, 29)
(10, 11) (12, 13) (11, 27) (37, 28)
(10, 11) (12, 13) (11, 27) (50, 29)
(10, 11) (12, 13) (11, 27) (34, 26)
(10, 11) (12, 13) (11, 27) (34, 25)
(10, 11) (12, 13) (11, 27) (35, 25)
(10, 11) (12, 13) (11, 27) (48, 22)
(10, 11) (12, 13) (11, 27) (31, 24)
(10, 11) (12, 13) (11, 27) (44, 20)
(10, 11) (12, 13) (11, 27) (42, 20)
(10, 11) (12, 13) (11, 27) (36, 19)
(10, 11) (12, 13) (11, 27) (45, 13)
(10, 11) (12, 13) (11, 27) (34, 19)
(10, 11) (12, 13) (11, 27) (50, 8)
(10, 11) (12, 13) (11, 27) (47, 6)
(10, 11) (12, 13) (11, 27) (33, 18)
(10, 11) (12, 13) (11, 27) (43, 6)
(10, 11) (12, 13) (11, 27) (37, 12)
(10, 11) (12, 13) (11, 27) (38, 9)
(10, 11) (12, 13) (11, 27) (42, 4)
(10, 11) (12, 13) (11, 27) (33, 15)
(10, 11) (12, 13) (11, 27) (34, 11)
(10, 11) (12, 13) (11, 27) (33, 12)
(10, 11) (12, 13) (11, 27) (35, 3)
(10, 11) (12, 13) (11, 27) (33, 3)
(10, 11) (12, 13) (11, 27) (30, 7)
(10, 11) (12, 13) (11, 27) (29, 2)
(10, 11) (12, 13) (11, 27) (27, 3)
(10, 11) (12, 13) (11, 27) (27, 2)
(10, 11) (12, 13) (11, 27) (25, 6)
(10, 11) (12, 13) (11, 27) (25, 6)
(10, 11) (12, 13) (11, 27) (23, 12)
(10, 11) (12, 13) (11, 27) (24, 20)
(10, 11) (12, 13) (11, 27) (21, 10)
(10, 11) (12, 13) (11, 27) (19, 4)
(10, 11) (12, 13) (11, 27) (24, 22)
(10, 11) (12, 13) (11, 27) (13, 7)
(10, 11) (12, 13) (11, 27) (19, 16)
(10, 11) (12, 13) (11, 27) (15, 12)
(10, 11) (12, 13) (11, 27) (8, 3)
(10, 11) (12, 13) (11, 27) (5, 0)
(10, 11) (12, 13) (11, 27) (4, 2)
(10, 11) (12, 13) (11, 27) (10, 9)
(10, 11) (12, 13) (22, 26) (5, 36)
(10, 11) (12, 13) (22, 26) (13, 32)
(10, 11) (12, 13) (22, 26) (5, 38)
(10, 11) (12, 13) (22, 26) (13, 34)
(10, 11) (12, 13) (22, 26) (7, 40)
(10, 11) (12, 13) (22, 26) (19, 30)
(10, 11) (12, 13) (22, 26) (4, 44)
(10, 11) (12, 13) (22, 26) (3, 45)
(10, 11) (12, 13) (22, 26) (3, 45)
(10, 11) (12, 13) (22, 26) (24, 26)
(10, 11) (12, 13) (22, 26) (20, 30)
(10, 11) (12, 13) (22, 26) (5, 48)
(10, 11) (12, 13) (22, 26) (16, 37)
(10, 11) (12, 13) (22, 26) (12, 43)
(10, 11) (12, 13) (22, 26) (16, 41)
(10, 11) (12, 13) (22, 26) (15, 44)
(10, 11) (12, 13) (22, 26) (19, 39)
(10, 11) (12, 13) (22, 26) (17, 45)
(10, 11) (12, 13) (22, 26) (20, 43)
(10, 11) (12, 13) (22, 26) (19, 47)
(10, 11) (12, 13) (22, 26) (21, 40)
(10, 11) (12, 13) (22, 26) (22, 42)
(10, 11) (12, 13) (22, 26) (26, 44)
(10, 11) (12, 13) (22, 26) (26, 36)
(10, 11) (12, 13) (22, 26) (28, 44)
(10, 11) (12, 13) (22, 26) (29, 49)
(10, 11) (12, 13) (22, 26) (29, 48)
(10, 11) (12, 13) (22, 26) (27, 35)
(10, 11) (12, 13) (22, 26) (31, 41)
(10, 11) (12, 13) (22, 26) (35, 45)
(10, 11) (12, 13) (22, 26) (35, 38)
(10, 11) (12, 13) (22, 26) (36, 37)
(10, 11) (12, 13) (22, 26) (38, 36)
(10, 11) (12, 13) (22, 26) (50, 46)
(10, 11) (12, 13) (22, 26) (50, 46)
(10, 11) (12, 13) (22, 26) (47, 41)
(10, 11) (12, 13) (22, 26) (37, 33)
(10, 11) (12, 13) (22, 26) (42, 36)
(10, 11) (12, 13) (22, 26) (38, 32)
(10, 11) (12, 13) (22, 26) (44, 33)
(10, 11) (12, 13) (22, 26) (45, 33)
(10, 11) (12, 13) (22, 26) (38, 29)
(10, 11) (12, 13) (22, 26) (37, 28)
(10, 11) (12, 13) (22, 26) (50, 29)
(10, 11) (12, 13) (22, 26) (34, 26)
(10, 11) (12, 13) (22, 26) (34, 25)
(10, 11) (12, 13) (22, 26) (35, 25)
(10, 11) (12, 13) (22, 26) (48, 22)
(10, 11) (12, 13) (22, 26) (31, 24)
(10, 11) (12, 13) (22, 26) (44, 20)
(10, 11) (12, 13) (22, 26) (42, 20)
(10, 11) (12, 13) (22, 26) (36, 19)
(10, 11) (12, 13) (22, 26) (45, 13)
(10, 11) (12, 13) (22, 26) (34, 19)
(10, 11) (12, 13) (22, 26) (50, 8)
(10, 11) (12, 13) (22, 26) (47, 6)
(10, 11) (12, 13) (22, 26) (33, 18)
(10, 11) (12, 13) (22, 26) (43, 6)
(10, 11) (12, 13) (22, 26) (37, 12)
(10, 11) (12, 13) (22, 26) (38, 9)
(10, 11) (12, 13) (22, 26) (42, 4)
(10, 11) (12, 13) (22, 26) (33, 15)
(10, 11) (12, 13) (22, 26) (34, 11)
(10, 11) (12, 13) (22, 26) (33, 12)
(10, 11) (12, 13) (22, 26) (35, 3)
(10, 11) (12, 13) (22, 26) (33, 3)
(10, 11) (12, 13) (22, 26) (30, 7)
(10, 11) (12, 13) (22, 26) (29, 2)
(10, 11) (12, 13) (22, 26) (27, 3)
(10, 11) (12, 13) (22, 26) (27, 2)
(10, 11) (12, 13) (22, 26) (25, 6)
(10, 11) (12, 13) (22, 26) (25, 6)
(10, 11) (12, 13) (22, 26) (23, 12)
(10, 11) (12, 13) (22, 26) (24, 20)
(10, 11) (12, 13) (22, 26) (21, 10)
(10, 11) (12, 13) (22, 26) (19, 4)
(10, 11) (12, 13) (22, 26) (24, 22)
(10, 11) (12, 13) (22, 26) (13, 7)
(10, 11) (12, 13) (22, 26) (19, 16)
(10, 11) (12, 13) (22, 26) (15, 12)
(10, 11) (12, 13) (22, 26) (8, 3)
(10, 11) (12, 13) (22, 26) (5, 0)
(10, 11) (12, 13) (22, 26) (4, 2)
(10, 11) (12, 13) (22, 26) (10, 9)
(10, 11) (12, 13) (5, 36) (13, 32)
(10, 11) (12, 13) (5, 36) (5, 38)
(10, 11) (12, 13) (5, 36) (13, 34)
(10, 11) (12, 13) (5, 36) (7, 40)
(10, 11) (12, 13) (5, 36) (19, 30)
(10, 11) (12, 13) (5, 36) (4, 44)
(10, 11) (12, 13) (5, 36) (3, 45)
(10, 11) (12, 13) (5, 36) (3, 45)
(10, 11) (12, 13) (5, 36) (24, 26)
(10, 11) (12, 13) (5, 36) (20, 30)
(10, 11) (12, 13) (5, 36) (5, 48)
(10, 11) (12, 13) (5, 36) (16, 37)
(10, 11) (12, 13) (5, 36) (12, 43)
(10, 11) (12, 13) (5, 36) (16, 41)
(10, 11) (12, 13) (5, 36) (15, 44)
(10, 11) (12, 13) (5, 36) (19, 39)
(10, 11) (12, 13) (5, 36) (17, 45)
(10, 11) (12, 13) (5, 36) (20, 43)
(10, 11) (12, 13) (5, 36) (19, 47)
(10, 11) (12, 13) (5, 36) (21, 40)
(10, 11) (12, 13) (5, 36) (22, 42)
(10, 11) (12, 13) (5, 36) (26, 44)
(10, 11) (12, 13) (5, 36) (26, 36)
(10, 11) (12, 13) (5, 36) (28, 44)
(10, 11) (12, 13) (5, 36) (29, 49)
(10, 11) (12, 13) (5, 36) (29, 48)
(10, 11) (12, 13) (5, 36) (27, 35)
(10, 11) (12, 13) (5, 36) (31, 41)
(10, 11) (12, 13) (5, 36) (35, 45)
(10, 11) (12, 13) (5, 36) (35, 38)
(10, 11) (12, 13) (5, 36) (36, 37)
(10, 11) (12, 13) (5, 36) (38, 36)
(10, 11) (12, 13) (5, 36) (50, 46)
(10, 11) (12, 13) (5, 36) (50, 46)
(10, 11) (12, 13) (5, 36) (47, 41)
(10, 11) (12, 13) (5, 36) (37, 33)
(10, 11) (12, 13) (5, 36) (42, 36)
(10, 11) (12, 13) (5, 36) (38, 32)
(10, 11) (12, 13) (5, 36) (44, 33)
(10, 11) (12, 13) (5, 36) (45, 33)
(10, 11) (12, 13) (5, 36) (38, 29)
(10, 11) (12, 13) (5, 36) (37, 28)
(10, 11) (12, 13) (5, 36) (50, 29)
(10, 11) (12, 13) (5, 36) (34, 26)
